Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_Log,YearsWithOtherCompanies,AgeAtJoining,IncomePerYearWorked
0.122437612,0.535576743,-1.027388835,-0.895732692,0.261599463,0.827374659,-1.041751262,-1.558793415,0.657939914,-0.226049872,-0.343552445,-0.421009118,-1.544281789,0.201051248,1.259630014,-0.708550438,-1.073468208,-0.767108491,-1.022011874,-0.789124524,-0.710733923,-0.405296403,2.845694281,0.608498011,-1.191834062
1.149240675,0.988387846,-0.295692866,1.051036773,-1.58620627,0.534818661,1.755107329,0.248797646,-1.255003106,0.654406959,0.491101812,-0.421009118,1.219278785,0.201051248,-0.20462561,-2.061790544,0.325341024,-0.767108491,-0.721916008,-0.789124524,-0.710733923,0.493254688,0.744984765,1.600145034,-0.124133669
-0.90436545,-0.340189786,0.679901761,0.07765204,0.261599463,-0.294089999,0.356678034,1.152593176,1.218059323,-0.666278287,1.047537983,-0.421009118,-1.544281789,-0.968462549,-0.75372147,-2.061790544,0.325341024,-0.185239266,0.178371587,-0.306097821,0.219947575,-1.340782055,-0.830547372,-0.755016644,0.467910753
0.764189527,0.28429146,0.923800417,-0.895732692,1.18550233,0.778615326,1.755107329,-1.558793415,1.266379483,0.214178544,-0.62177053,-0.421009118,0.298091927,-0.968462549,-0.021593657,-2.061790544,0.325341024,-0.767108491,-0.721916008,-0.789124524,-0.710733923,0.524274395,1.007573455,1.2282774,-0.32414413
-0.90436545,1.107810554,1.289648402,-0.895732692,1.18550233,-1.025479994,0.356678034,1.152593176,-0.464130279,-0.226049872,-0.343552445,-0.421009118,1.219278785,0.201051248,-0.021593657,-0.708550438,0.325341024,-0.767108491,-0.721916008,-0.789124524,-0.710733923,0.628192906,1.007573455,-0.383149011,-0.310816852
-1.417766982,-0.290430324,-1.027388835,0.07765204,-1.58620627,-0.196571333,0.356678034,0.248797646,-0.918734236,-1.106506702,-0.899988616,-0.421009118,1.219278785,1.370565046,-0.936753423,0.644689669,0.325341024,-0.573152083,-0.721916008,-0.306097821,-0.710733923,-0.001398088,-0.567958682,-1.0029284,1.255480284
0.764189527,-1.325427131,-0.905439507,0.07765204,1.18550233,-0.489127331,-1.041751262,-1.558793415,-0.848014934,-1.106506702,-1.178206701,-0.421009118,0.298091927,0.201051248,-0.021593657,1.997929775,0.325341024,0.396629959,0.478467453,2.592062399,1.150629073,-1.154647691,-0.567958682,0.484542133,-0.539461512
-0.647664685,-1.230884154,2.387192356,-0.895732692,0.261599463,0.242262663,-1.041751262,-0.654997884,-0.334525185,-1.106506702,-1.178206701,-0.421009118,-0.623094931,-0.968462549,-0.75372147,-0.708550438,1.724150256,-0.379195675,-0.121724278,-0.306097821,-0.090279591,-0.621705372,-0.567958682,-0.383149011,0.612827441
-0.519314302,1.267040832,-0.295692866,0.07765204,-0.662303403,1.656283319,1.755107329,-0.654997884,1.695485046,-0.666278287,1.325756068,2.37524547,0.298091927,-0.968462549,-0.936753423,0.644689669,-2.472277441,-0.379195675,-1.022011874,-0.789124524,-0.400506757,-1.019284162,-0.830547372,-0.259193133,1.016154685
-0.90436545,1.01575555,-0.905439507,0.07765204,-1.58620627,0.583577994,-1.041751262,-0.654997884,-1.456595378,-0.226049872,1.047537983,-0.421009118,-0.623094931,1.370565046,-0.021593657,-0.708550438,0.325341024,-1.348977716,-1.322107739,-0.789124524,-1.331188255,0.551500024,1.795339523,-0.011281378,-0.320652514
-0.647664685,1.645212742,1.655496387,0.07765204,-0.662303403,-0.099052667,-1.041751262,1.152593176,0.053726598,-1.106506702,1.603974154,2.37524547,-0.623094931,0.201051248,-0.021593657,-0.708550438,0.325341024,0.396629959,-1.322107739,2.592062399,1.150629073,0.235652918,-0.567958682,-0.878972522,-0.361159083
-1.417766982,-0.315310055,-0.539591522,-0.895732692,-0.662303403,0.924893325,1.755107329,-1.558793415,0.613846007,-0.666278287,-0.899988616,-0.421009118,1.219278785,1.370565046,-0.75372147,-0.708550438,0.325341024,-0.185239266,-0.421820143,-0.306097821,0.219947575,-0.368662584,-0.830547372,-1.250840155,0.663823563
1.149240675,1.451150841,1.289648402,-0.895732692,0.261599463,0.632337327,0.356678034,1.152593176,-0.919297736,-1.106506702,-0.343552445,-0.421009118,-0.623094931,-0.968462549,1.991757826,-0.708550438,0.325341024,2.53015045,0.778563318,1.142982289,1.771083405,1.836742642,-0.567958682,-0.507104889,-1.261916202
2.432744504,-0.870128055,-1.027388835,0.07765204,1.18550233,0.729855993,0.356678034,-1.558793415,0.691890814,-1.106506702,-0.343552445,-0.421009118,0.298091927,-0.968462549,4.920269075,-0.708550438,0.325341024,5.633452983,1.678850914,1.142982289,2.701764904,2.461386393,-0.567958682,-1.250840155,-1.704450017
-1.032715833,0.886380949,-0.051794209,0.07765204,1.18550233,1.363727321,0.356678034,1.152593176,-1.607895239,-0.666278287,2.160410325,2.37524547,1.219278785,0.201051248,-0.936753423,0.644689669,-1.073468208,-0.379195675,-0.721916008,-0.789124524,-0.090279591,-1.56305345,-0.830547372,-0.755016644,0.888303529
-1.931168513,0.483329308,-0.783490179,-0.895732692,1.18550233,1.656283319,-1.041751262,0.248797646,-0.492446175,-0.666278287,0.491101812,-0.421009118,-1.544281789,-0.968462549,-1.302817329,1.997929775,1.724150256,-0.767108491,-0.721916008,-0.306097821,-1.331188255,-0.75636078,-0.830547372,-1.374796033,2.800964386
0.122437612,-0.183447481,-1.027388835,1.051036773,-1.58620627,0.68109666,0.356678034,1.152593176,-0.331003307,-0.226049872,0.769319897,-0.421009118,-1.544281789,1.370565046,0.893566108,-0.708550438,0.325341024,-0.379195675,-0.721916008,-0.789124524,-0.710733923,1.85106495,1.795339523,0.360586256,-0.845868639
0.250787995,-1.193564557,-0.295692866,-0.895732692,-1.58620627,-1.074239327,1.755107329,-1.558793415,0.727532215,-0.666278287,2.43862841,2.37524547,0.298091927,0.201051248,-0.387657563,0.644689669,0.325341024,0.20267355,-1.322107739,2.592062399,0.840401907,0.243109666,-0.830547372,0.1126745,0.085976366
-0.90436545,-0.895007786,-0.905439507,-0.895732692,-0.662303403,-1.074239327,0.356678034,1.152593176,0.8781277,-0.666278287,0.769319897,-0.421009118,-1.544281789,-0.968462549,-0.021593657,0.644689669,-1.073468208,0.590586367,0.778563318,-0.789124524,1.460856239,-0.133450673,-0.830547372,-1.250840155,-0.408495656
2.432744504,-1.628959848,1.289648402,-0.895732692,-0.662303403,-1.415554657,0.356678034,1.152593176,0.274055259,0.214178544,1.047537983,-0.421009118,1.219278785,0.201051248,0.344470249,1.997929775,0.325341024,0.590586367,0.778563318,-0.789124524,1.150629073,0.180571016,-0.305369993,1.972012667,-0.675882533
-1.289416599,-0.760657239,0.192104447,-0.895732692,-1.58620627,-0.294089999,0.356678034,-1.558793415,1.224962203,-0.666278287,-0.62177053,-0.421009118,0.298091927,0.201051248,-0.936753423,0.644689669,0.325341024,-0.379195675,-0.421820143,0.659955586,-0.400506757,-0.060476423,-0.830547372,-1.0029284,1.241589773
0.122437612,1.418807191,-1.027388835,0.07765204,1.18550233,-1.171757992,0.356678034,1.152593176,0.261235625,-0.666278287,-0.899988616,-0.421009118,-0.623094931,-0.968462549,1.259630014,0.644689669,0.325341024,1.948281225,2.279042644,1.626008993,0.840401907,-1.524064767,-0.830547372,-1.126884278,-1.279515751
-1.289416599,1.610381119,0.801851089,1.051036773,-1.58620627,-1.025479994,0.356678034,-0.654997884,0.021607075,-0.226049872,-0.62177053,-0.421009118,1.219278785,0.201051248,-0.936753423,-0.708550438,0.325341024,-0.767108491,-0.721916008,-0.789124524,-0.710733923,-1.315392703,-0.305369993,-0.755016644,0.946533579
-1.032715833,0.784374052,-0.173743537,-0.895732692,1.18550233,-0.001534001,0.356678034,1.152593176,-1.343754421,-0.666278287,1.603974154,2.37524547,1.219278785,-0.968462549,-0.936753423,0.644689669,0.325341024,-0.379195675,-0.421820143,-0.789124524,-0.710733923,-0.711998549,-0.830547372,-0.755016644,1.088403746
-0.00591277,-0.735777508,-0.783490179,0.07765204,0.261599463,-1.756869988,0.356678034,-0.654997884,1.726900194,0.654406959,-0.899988616,-0.421009118,1.219278785,-0.968462549,-0.021593657,-0.708550438,0.325341024,0.20267355,-1.322107739,2.592062399,0.840401907,-0.161136234,-0.305369993,-0.135237255,-0.412046257
0.122437612,0.217116187,-0.051794209,0.07765204,-0.662303403,-0.63540533,0.356678034,1.152593176,-0.368476085,-0.666278287,-0.899988616,-0.421009118,0.298091927,2.540078844,-1.119785376,0.644689669,-1.073468208,-0.573152083,-0.721916008,-0.306097821,-0.710733923,-1.351661601,-0.830547372,0.484542133,1.599209014
0.764189527,-0.613866826,2.021344371,0.07765204,0.261599463,0.534818661,0.356678034,-0.654997884,0.117965645,1.094635374,-0.343552445,-0.421009118,1.219278785,0.201051248,2.357821732,-0.708550438,1.724150256,2.53015045,-0.121724278,1.142982289,1.150629073,1.840635575,-0.042781303,-0.878972522,-1.353861767
-0.134263153,1.070490958,0.801851089,0.07765204,0.261599463,1.461245987,0.356678034,-0.654997884,-1.257538858,-1.106506702,-0.065334359,-0.421009118,0.298091927,1.370565046,0.344470249,0.644689669,-1.073468208,0.784542775,1.378755048,2.109035696,1.460856239,0.892848711,-0.567958682,-0.631060767,-0.598588276
-0.00591277,-0.586499122,1.045749745,1.051036773,0.261599463,0.729855993,1.755107329,1.152593176,-0.9726894,0.654406959,0.769319897,-0.421009118,1.219278785,1.370565046,-1.119785376,-0.708550438,0.325341024,-1.155021308,-1.322107739,-0.789124524,-1.331188255,-0.51592062,-0.042781303,0.732453889,1.83500854
1.919342972,1.244649074,-0.905439507,0.07765204,1.18550233,0.876133992,-2.440180557,-0.654997884,0.32322067,1.094635374,0.769319897,-0.421009118,1.219278785,0.201051248,0.527502202,0.644689669,0.325341024,-0.573152083,-1.022011874,-0.306097821,-0.710733923,0.20287107,1.532750834,2.219924422,-0.79450162
0.635839144,-1.16370888,-0.905439507,1.051036773,1.18550233,1.071171324,0.356678034,-0.654997884,0.263348751,-0.666278287,1.047537983,-0.421009118,-0.623094931,-0.968462549,2.174789779,-0.708550438,0.325341024,2.918063267,1.678850914,-0.789124524,-0.090279591,2.147116439,-0.830547372,-1.250840155,-1.290970192
-1.032715833,1.677556393,0.801851089,-0.895732692,-0.662303403,0.095984664,1.755107329,-1.558793415,-1.296420387,-1.106506702,1.047537983,-0.421009118,0.298091927,-0.968462549,-0.20462561,-0.708550438,0.325341024,0.20267355,-0.421820143,-0.789124524,0.840401907,0.26113806,-0.567958682,-1.126884278,-0.156878857
-0.647664685,-1.452313759,-0.295692866,0.07765204,-0.662303403,1.656283319,1.755107329,1.152593176,-0.251549749,0.654406959,-1.178206701,-0.421009118,-0.623094931,0.201051248,-0.021593657,0.644689669,-1.073468208,0.20267355,0.778563318,2.592062399,0.840401907,0.627669527,-0.305369993,-0.755016644,-0.310883974
-0.00591277,0.754518375,1.777445715,1.051036773,-0.662303403,-0.927961328,0.356678034,-0.654997884,-1.000160045,1.975092204,-0.065334359,-0.421009118,0.298091927,0.201051248,0.161438296,0.644689669,0.325341024,0.396629959,1.078659183,-0.789124524,1.150629073,0.265297719,-0.305369993,-0.259193133,-0.524911522
-0.519314302,0.259411729,-0.295692866,0.07765204,1.18550233,1.217449322,-1.041751262,0.248797646,0.416761738,-0.666278287,-0.343552445,-0.421009118,0.298091927,0.201051248,0.527502202,0.644689669,-1.073468208,1.172455592,1.078659183,1.142982289,1.150629073,0.203532547,-0.830547372,-1.250840155,-0.794434965
0.250787995,0.117597263,1.899395043,-0.895732692,-1.58620627,0.729855993,-1.041751262,-0.654997884,1.786349488,0.214178544,0.491101812,-0.421009118,0.298091927,0.201051248,1.62569392,-0.708550438,0.325341024,0.590586367,1.078659183,-0.789124524,-1.020961089,1.632861395,1.532750834,-0.135237255,-1.165687913
-0.647664685,-0.275502486,-0.539591522,1.051036773,0.261599463,0.973652658,0.356678034,1.152593176,-0.556403472,-1.106506702,-0.899988616,-0.421009118,0.298091927,0.201051248,-0.75372147,1.997929775,0.325341024,-0.379195675,-0.721916008,-0.789124524,-0.400506757,-0.030132423,-0.567958682,-0.383149011,0.732048095
-0.647664685,-1.730966745,-0.905439507,0.07765204,-1.58620627,-0.196571333,-1.041751262,-1.558793415,0.534674199,0.214178544,-0.899988616,-0.421009118,1.219278785,-0.968462549,-0.20462561,-2.061790544,0.325341024,-0.9610649,-0.721916008,-0.306097821,-1.331188255,0.486477397,1.007573455,-0.011281378,-0.125089756
-0.647664685,-1.517001059,-0.905439507,1.051036773,0.261599463,-1.659351322,0.356678034,1.152593176,-0.884642461,-1.106506702,0.769319897,-0.421009118,-0.623094931,0.201051248,-1.302817329,-0.708550438,-2.472277441,-0.9610649,-0.721916008,0.176928882,-0.710733923,-1.084694004,-0.567958682,-0.011281378,2.685167715
2.047693355,-0.195887347,-0.173743537,1.051036773,0.261599463,0.924893325,-1.041751262,-0.654997884,0.524108567,-0.226049872,-0.065334359,-0.421009118,-1.544281789,-0.968462549,0.161438296,0.644689669,-1.073468208,0.20267355,-0.721916008,2.592062399,0.840401907,0.014452459,-0.042781303,1.848056789,-0.554400918
-1.161066216,1.040635281,-0.539591522,0.07765204,0.261599463,0.924893325,0.356678034,-0.654997884,0.97364102,-0.666278287,-0.899988616,-0.421009118,-0.623094931,-0.968462549,-1.119785376,-0.708550438,-1.073468208,-0.573152083,-0.421820143,-0.306097821,-0.710733923,-1.236894616,-0.830547372,-0.755016644,1.631589861
-1.161066216,1.431247056,-0.905439507,0.07765204,1.18550233,0.388540662,0.356678034,0.248797646,-1.237534594,-0.666278287,-1.178206701,-0.421009118,-1.544281789,-0.968462549,-0.936753423,0.644689669,0.325341024,-0.379195675,-0.121724278,-0.789124524,-0.090279591,-0.16396867,-0.830547372,-0.878972522,1.217256653
-0.647664685,-0.275502486,-0.295692866,0.07765204,1.18550233,0.339781329,0.356678034,1.152593176,-0.969731023,0.654406959,-0.899988616,-0.421009118,1.219278785,2.540078844,0.527502202,0.644689669,0.325341024,0.008717142,0.778563318,-0.306097821,0.840401907,0.782606891,0.744984765,-0.631060767,-0.73608407
-1.032715833,0.883892976,-0.905439507,1.051036773,-1.58620627,0.876133992,-2.440180557,1.152593176,1.508825535,1.094635374,-0.62177053,-0.421009118,1.219278785,-0.968462549,-0.936753423,1.997929775,-1.073468208,-0.767108491,-0.721916008,0.176928882,-0.710733923,-0.629540245,-0.305369993,-0.507104889,1.107791361
-0.776015068,1.177473801,2.265243028,-0.895732692,1.18550233,-0.099052667,0.356678034,1.152593176,-0.294798406,-0.666278287,-0.62177053,-0.421009118,1.219278785,1.370565046,0.161438296,-0.708550438,0.325341024,0.590586367,1.078659183,-0.306097821,1.460856239,0.297294147,-0.567958682,-1.126884278,-0.521150018
0.379138378,0.896332841,-0.783490179,-0.895732692,1.18550233,-1.220517325,0.356678034,0.248797646,0.528475695,0.654406959,0.769319897,-0.421009118,-1.544281789,-0.968462549,0.344470249,0.644689669,-1.073468208,-1.155021308,-1.322107739,-0.789124524,-1.331188255,0.120305061,2.057928213,1.104321522,-0.682422416
0.89253991,-0.603914934,0.070155119,1.051036773,0.261599463,0.778615326,-1.041751262,0.248797646,-1.098772617,-0.666278287,-1.178206701,-0.421009118,-0.623094931,0.201051248,-0.20462561,0.644689669,1.724150256,0.396629959,0.778563318,-0.789124524,-1.331188255,0.126871065,-0.830547372,0.608498011,-0.175820188
0.89253991,0.495769173,-0.295692866,0.07765204,0.261599463,-1.12299866,0.356678034,-1.558793415,-0.67121668,2.415320619,0.212883726,-0.421009118,-1.544281789,0.201051248,-0.021593657,-2.061790544,-1.073468208,-1.155021308,-1.322107739,-0.789124524,-1.331188255,1.290283892,1.532750834,1.600145034,-0.225905409
0.507488761,0.801789864,-1.027388835,-0.895732692,-0.662303403,-0.440367998,-2.440180557,1.152593176,-0.106166643,-0.226049872,1.882192239,2.37524547,0.298091927,2.540078844,-0.75372147,-0.708550438,-1.073468208,-0.573152083,-0.421820143,-0.789124524,-0.710733923,0.760850089,-0.305369993,0.856409767,0.891456081
-0.90436545,-1.203516449,-0.173743537,1.051036773,-0.662303403,0.534818661,-2.440180557,-1.558793415,-1.305577268,-0.666278287,-1.178206701,-0.421009118,1.219278785,-0.968462549,-0.570689517,1.997929775,-1.073468208,0.008717142,0.778563318,-0.789124524,0.840401907,-1.520639327,-0.830547372,-0.878972522,0.081704734
-0.90436545,-0.15856775,-0.051794209,2.024421506,-0.662303403,-1.756869988,-1.041751262,1.152593176,-0.902392724,-1.106506702,0.491101812,-0.421009118,0.298091927,-0.968462549,-1.119785376,-0.708550438,0.325341024,-0.767108491,-0.721916008,0.176928882,-0.710733923,-0.3763856,-0.567958682,-0.383149011,1.874377546
-0.776015068,-0.57654723,-0.539591522,0.07765204,1.18550233,-1.756869988,-1.041751262,0.248797646,-1.210909199,-0.666278287,-0.62177053,-0.421009118,0.298091927,2.540078844,-0.021593657,-0.708550438,0.325341024,0.590586367,1.378755048,-0.306097821,-0.710733923,0.401925628,-0.830547372,-1.126884278,-0.339835041
-1.161066216,0.816717702,-0.173743537,1.051036773,-0.662303403,-0.489127331,0.356678034,-0.654997884,-1.494913406,-0.666278287,0.769319897,-0.421009118,-1.544281789,0.201051248,-0.387657563,0.644689669,0.325341024,0.20267355,0.778563318,-0.789124524,0.840401907,0.430160664,-0.830547372,-1.250840155,0.115296014
0.122437612,0.970972034,-0.539591522,-0.895732692,1.18550233,-0.245330666,0.356678034,1.152593176,1.289060375,1.975092204,0.212883726,-0.421009118,0.298091927,1.370565046,-0.387657563,-0.708550438,-1.073468208,-0.185239266,-0.721916008,-0.789124524,-0.090279591,0.468565577,-0.305369993,0.236630378,0.121315862
0.250787995,-1.141317122,0.679901761,-0.895732692,0.261599463,1.266208655,-1.041751262,1.152593176,0.233201479,-1.106506702,-0.343552445,-0.421009118,-0.623094931,0.201051248,0.344470249,0.644689669,0.325341024,0.784542775,1.678850914,0.176928882,1.460856239,1.548055091,-0.567958682,-0.259193133,-0.527487229
-0.647664685,1.070490958,-0.295692866,1.051036773,0.261599463,-1.318035991,0.356678034,1.152593176,1.646319635,-0.666278287,-0.343552445,-0.421009118,0.298091927,-0.968462549,0.161438296,-0.708550438,-1.073468208,0.784542775,1.378755048,1.142982289,1.771083405,0.682831779,-0.830547372,-1.126884278,-0.475826171
-0.90436545,-1.636423768,0.070155119,-1.869117425,1.18550233,-1.318035991,-1.041751262,-0.654997884,-0.304377913,-0.666278287,-0.343552445,-0.421009118,-1.544281789,1.370565046,-0.570689517,-0.708550438,0.325341024,0.008717142,0.778563318,-0.306097821,0.840401907,0.948078888,-0.830547372,-0.878972522,0.517038915
-1.674467747,1.262064886,2.021344371,-1.869117425,0.261599463,0.827374659,0.356678034,1.152593176,0.290960272,-0.666278287,-0.899988616,-0.421009118,0.298091927,1.370565046,-1.119785376,-0.708550438,-1.073468208,-0.573152083,-0.721916008,-0.789124524,-0.710733923,-0.9492703,-0.830547372,-1.250840155,1.712741412
0.635839144,-0.793000889,-0.417642194,0.07765204,1.18550233,1.412486654,-1.041751262,-0.654997884,-0.551754593,1.534863789,-0.065334359,-0.421009118,1.219278785,-0.968462549,-0.387657563,0.644689669,0.325341024,-0.379195675,-0.121724278,-0.306097821,-0.710733923,0.376253006,-0.042781303,0.856409767,0.106846161
1.405941441,1.262064886,-0.66154085,-1.869117425,-0.662303403,1.607523986,0.356678034,0.248797646,1.651672889,0.214178544,1.047537983,-0.421009118,-1.544281789,-0.968462549,-0.936753423,0.644689669,0.325341024,-1.348977716,-1.322107739,-0.789124524,-1.331188255,-0.904864321,0.482396076,2.219924422,1.043057103
0.764189527,0.020566312,1.655496387,2.024421506,-1.58620627,-1.074239327,0.356678034,1.152593176,0.264053127,-0.226049872,-0.343552445,-0.421009118,-0.623094931,-0.968462549,1.076598061,-0.708550438,0.325341024,-1.155021308,-1.322107739,-0.789124524,-1.331188255,2.144509876,3.108282971,1.476189156,-0.911055183
-0.90436545,-0.138663966,-0.905439507,0.07765204,1.18550233,-0.245330666,0.356678034,0.248797646,0.408731857,-0.666278287,-0.343552445,-0.421009118,-1.544281789,0.201051248,-1.119785376,0.644689669,-1.073468208,-0.573152083,-0.421820143,-0.789124524,-0.710733923,-0.09601139,-0.830547372,-0.507104889,1.953483522
-0.519314302,0.647535532,-0.905439507,0.07765204,0.261599463,0.437299995,0.356678034,-0.654997884,-1.418699976,-0.666278287,-0.62177053,-0.421009118,0.298091927,0.201051248,-0.387657563,1.997929775,0.325341024,0.20267355,-1.322107739,-0.789124524,0.840401907,-1.317686195,-0.830547372,-0.631060767,-0.158673413
1.534291824,-0.676066154,2.387192356,-1.869117425,-1.58620627,1.217449322,0.356678034,0.248797646,1.401901332,0.214178544,1.603974154,2.37524547,-0.623094931,0.201051248,0.893566108,0.644689669,-2.472277441,-1.348977716,-1.322107739,-0.789124524,-1.331188255,1.698281459,3.108282971,2.3438803,-0.859339572
0.122437612,1.286944617,-0.417642194,0.07765204,0.261599463,-0.732923996,1.755107329,-1.558793415,0.41901574,0.654406959,-0.62177053,-0.421009118,-1.544281789,1.370565046,0.527502202,-0.708550438,0.325341024,0.008717142,0.778563318,2.109035696,0.840401907,0.358731438,0.744984765,0.1126745,-0.778796224
-0.776015068,-0.39990114,1.899395043,-0.895732692,1.18550233,0.924893325,0.356678034,0.248797646,-1.121030884,1.975092204,-0.899988616,-0.421009118,-0.623094931,0.201051248,-1.119785376,-0.708550438,1.724150256,-0.9610649,-0.721916008,0.176928882,-0.710733923,-0.062389885,-0.305369993,-0.135237255,1.962969636
-1.289416599,0.326587003,-1.027388835,0.07765204,0.261599463,-0.440367998,0.356678034,0.248797646,0.863476689,-0.666278287,0.491101812,-0.421009118,-0.623094931,0.201051248,-0.387657563,0.644689669,0.325341024,0.20267355,0.778563318,2.592062399,0.840401907,0.140274639,-0.830547372,-1.374796033,0.069857303
-1.931168513,-0.113784235,-1.027388835,-1.869117425,-1.58620627,1.607523986,-1.041751262,-0.654997884,-0.686994692,-0.666278287,-1.178206701,-0.421009118,0.298091927,-0.968462549,-1.302817329,0.644689669,0.325341024,-0.767108491,-0.721916008,-0.306097821,-0.710733923,-1.474183997,-0.830547372,-1.374796033,2.547802254
-0.00591277,-0.64869845,-0.783490179,1.051036773,-1.58620627,-0.879201995,-1.041751262,1.152593176,-0.955220888,0.654406959,-1.178206701,-0.421009118,-1.544281789,0.201051248,1.076598061,-0.708550438,0.325341024,1.172455592,1.378755048,-0.306097821,2.391537738,1.237578943,-0.042781303,-0.755016644,-0.986315584
0.507488761,0.918724599,0.070155119,1.051036773,1.18550233,-0.976720661,1.755107329,0.248797646,1.192983555,0.214178544,-0.62177053,-0.421009118,0.298091927,0.201051248,-0.021593657,0.644689669,0.325341024,0.008717142,0.778563318,-0.306097821,0.840401907,-1.441949363,-0.042781303,0.484542133,-0.576307203
-1.931168513,0.232044025,-0.051794209,-0.895732692,-1.58620627,-1.318035991,0.356678034,1.152593176,-1.574366964,-0.666278287,2.43862841,2.37524547,0.298091927,-0.968462549,-1.302817329,0.644689669,-1.073468208,-0.767108491,-0.721916008,0.176928882,-0.710733923,-1.142799774,-0.830547372,-1.374796033,2.664674953
0.122437612,0.296731326,0.070155119,0.07765204,0.261599463,1.558764653,0.356678034,-1.558793415,0.512275058,1.534863789,1.325756068,2.37524547,-0.623094931,0.201051248,1.259630014,0.644689669,0.325341024,-0.379195675,-0.121724278,-0.789124524,-0.400506757,-0.635832603,2.320516902,0.360586256,-1.20990197
1.277591058,0.851549326,-0.295692866,1.051036773,0.261599463,-1.756869988,0.356678034,0.248797646,0.284198267,-0.226049872,-0.343552445,-0.421009118,0.298091927,-0.968462549,-0.570689517,-0.708550438,1.724150256,-1.155021308,-1.322107739,-0.789124524,-1.331188255,0.127215986,0.744984765,1.972012667,0.372287814
-1.161066216,1.660140581,-1.027388835,-0.895732692,1.18550233,0.778615326,0.356678034,-0.654997884,0.54298583,-0.666278287,-1.178206701,-0.421009118,-0.623094931,0.201051248,-0.936753423,-0.708550438,0.325341024,-0.379195675,-0.721916008,-0.789124524,-0.090279591,-0.454054085,-0.830547372,-0.878972522,1.149051706
-1.032715833,-1.238348073,-0.051794209,1.051036773,-0.662303403,1.266208655,0.356678034,1.152593176,0.9471565,-0.666278287,0.212883726,-0.421009118,1.219278785,-0.968462549,-0.570689517,-2.061790544,0.325341024,0.008717142,0.178371587,-0.789124524,0.840401907,0.125490722,-0.830547372,-1.0029284,0.371983581
1.919342972,0.936140411,0.557952432,-0.895732692,0.261599463,1.022411991,0.356678034,1.152593176,0.117683895,0.654406959,-1.178206701,-0.421009118,0.298091927,0.201051248,1.442661967,-0.708550438,-1.073468208,0.008717142,0.778563318,-0.789124524,0.840401907,0.012616473,2.057928213,1.848056789,-1.222708601
-0.00591277,-1.176148745,-0.905439507,0.07765204,1.18550233,1.461245987,0.356678034,0.248797646,-0.304096163,0.654406959,-0.62177053,-0.421009118,-0.623094931,0.201051248,-0.75372147,0.644689669,0.325341024,-0.9610649,-0.721916008,0.176928882,-0.710733923,-1.189949901,0.219807386,0.608498011,0.498308201
-0.262613536,1.39392746,1.167699074,0.07765204,-1.58620627,0.047225331,1.755107329,1.152593176,-1.320650904,2.415320619,-0.62177053,-0.421009118,-0.623094931,-0.968462549,-0.20462561,0.644689669,-1.073468208,-0.379195675,-0.721916008,-0.789124524,-0.090279591,0.14301189,0.219807386,-0.011281378,-0.173543168
-1.546117365,1.416319218,0.070155119,1.051036773,1.18550233,0.534818661,0.356678034,0.248797646,-1.142725649,-0.666278287,-0.899988616,-0.421009118,1.219278785,0.201051248,-0.936753423,-0.708550438,1.724150256,-0.379195675,-0.721916008,-0.789124524,-0.400506757,-0.254468431,-0.830547372,-1.250840155,1.195978329
-1.289416599,-0.564107365,-0.783490179,-1.869117425,0.261599463,0.339781329,0.356678034,-1.558793415,-1.048761956,-1.106506702,1.882192239,2.37524547,0.298091927,-0.968462549,-0.570689517,-0.708550438,0.325341024,-0.185239266,-0.121724278,-0.789124524,-0.090279591,-0.82967755,-0.567958682,-1.126884278,0.203549049
0.89253991,0.448497684,0.314053776,0.07765204,-1.58620627,-0.342849332,-1.041751262,-0.654997884,-1.363899561,-0.666278287,-1.178206701,-0.421009118,0.298091927,0.201051248,2.723885638,0.644689669,0.325341024,3.499932492,1.678850914,0.659955586,1.460856239,1.946251146,-0.830547372,-1.374796033,-1.426142541
0.89253991,-1.215956315,1.41159773,0.07765204,1.18550233,-0.245330666,0.356678034,1.152593176,0.170652934,1.975092204,1.325756068,2.37524547,-1.544281789,0.201051248,-0.387657563,-2.061790544,0.325341024,-0.767108491,-0.721916008,-0.306097821,-0.710733923,-1.40545376,0.482396076,1.352233278,-0.1724307
0.89253991,1.670092473,-0.173743537,1.051036773,0.261599463,0.388540662,0.356678034,0.248797646,-1.662273028,0.654406959,-0.343552445,-0.421009118,1.219278785,-0.968462549,-0.387657563,0.644689669,0.325341024,-0.379195675,-0.721916008,-0.789124524,-0.710733923,-0.146237826,-0.042781303,1.104321522,0.024947387
-1.417766982,0.222092133,-0.66154085,-0.895732692,-0.662303403,1.607523986,-1.041751262,1.152593176,-0.27282189,-0.666278287,-1.178206701,-0.421009118,-0.623094931,-0.968462549,-0.936753423,0.644689669,0.325341024,-0.379195675,-0.121724278,-0.306097821,-0.400506757,-0.160327779,-0.830547372,-1.126884278,1.2181127
